"WATERBODYC,N,9,0","LOCNAME_EN,C,254","LATITUDE,N,19,11","LONGITUDE,N,19,11","GUIDELOC_E,C,254","URL_EN,C,254","SPECIES_EN,C,254"
46558313,Aubrey Lake,46.90555556,-83.18611111,"Misssissagi River, Martel Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46558313.html,-NORTHERN_PIKE-
46558412,Achigan Lake,46.91666667,-84.2,"Marne Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46558412.html,-LAKE_TROUT-SMALLMOUTH_BASS-
46568115,Venetion Lake,46.94638889,-81.24777778,"Botha Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46568115.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-
46568137,Antrim Lake,46.93527778,-81.62611111,"Antrim Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46568137.html,-SMALLMOUTH_BASS-
46568159,Sinaminda Lake,46.89027778,-81.94944444,"Del Villiano Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46568159.html,-NORTHERN_PIKE-
46578021,Iron Lake,46.95805556,-80.35416667,"Afton Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578021.html,-LAKE_TROUT-SPLAKE-
46578042,Chiniguchi Lake,46.93111111,-80.70333333,"McConnell & Telfer Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578042.html,-SMALLMOUTH_BASS-
46578051,Beaver Lake,46.95888889,-80.86083333,"Fraleck Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578051.html,-LAKE_TROUT-
46578130,Onaping Lake,47.13888889,-81.52083333,"Emo & Fairbairn Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578130.html,-SMALLMOUTH_BASS-WALLEYE-
46578205,Mozhabong Lake,46.93861111,-82.08333333,"Beebe & Del Villano Twps., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578205.html,-NORTHERN_PIKE-
46578347,Saddle Lake,46.95277778,-83.78805556,"Lamming Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578347.html,-BROOK_TROUT-
46578444,Pancake River,46.95833333,-84.65972222,Algoma Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46578444.html,-RAINBOW_TROUT-
46587952,Driftwood Lake,46.98194444,-79.87944444,"Strathcona & Briggs Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46587952.html,-SMALLMOUTH_BASS-WALLEYE-
46588308,Peshu Lake,46.96666667,-83.13333333,"Root Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46588308.html,-LAKE_TROUT-LAKE_WHITEFISH-NORTHERN_PIKE-LING_(BURBOT)-
46588421,Chippewa River,46.92916667,-84.42638889,Algoma Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46588421.html,-RAINBOW_TROUT-
46598134,Sugarbush Lake,46.98861111,-81.56972222,"Fairbairn Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46598134.html,-LAKE_TROUT-
46598214,Labitchie Lake,46.97583333,-82.22361111,"Durban Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46598214.html,-NORTHERN_PIKE-
46598331,Saymo Lake,46.98333333,-83.51666667,"McIIveen Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46598331.html,-BROOK_TROUT-LAKE_TROUT-
46598347,Ward Lake,46.98333333,-83.78333333,"Nahwegezhic Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE46598347.html,-BROOK_TROUT-LAKE_TROUT-
47008005,Lake Temagami,47.00638889,-80.07916667,Nipissing Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47008005.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-NORTHERN_PIKE-LING_(BURBOT)-SMALLMOUTH_BASS-WALLEYE-
47008118,Rome Lake,47.00027778,-81.31555556,"Sweeny Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47008118.html,-BROOK_TROUT-
47018157,Big Squaw Lake,47.01472222,-81.94611111,"La Fleche Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47018157.html,-LAKE_TROUT-SMALLMOUTH_BASS-
47018436,Mamainse Lake,47.03055556,-84.61833333,"Ryan Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47018436.html,-BROOK_TROUT-LAKE_TROUT-
47028425,Big Turkey Lake,47.04861111,-84.42222222,Algoma Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47028425.html,-LAKE_TROUT-
47038032,Yorston Lake,47.07305556,-80.53944444,"Seagram & Clary Twps, Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47038032.html,-LAKE_TROUT-SMALLMOUTH_BASS-
47038042,Stouffer Lake,47.06583333,-80.68277778,"Turner Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47038042.html,-NORTHERN_PIKE-
47038332,Mystery (South Anvil) Lake,47.05444444,-83.52944444,"McIIveen Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47038332.html,-LAKE_TROUT-
47047943,Cassels Lake,47.07166667,-79.72222222,"Cassels & Riddell Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47047943.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47047949,Link Lake,47.07166667,-79.81777778,"Strathy Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47047949.html,-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-
47047952,Tetapaga Lake,47.05555556,-79.87444444,"Strathcona Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47047952.html,-NORTHERN_PIKE-WHITE_SUCKER-SMALLMOUTH_BASS-
47047955,Iron Lake,47.06666667,-79.91666667,"Chambers Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47047955.html,-LAKE_TROUT-
47048332,Anvil Lake,47.07083333,-83.51027778,"Handleman Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47048332.html,-LAKE_TROUT-
47048339,South Branch Lake,47.07194444,-83.66583333,"Hoffman Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47048339.html,-BROOK_TROUT-
47048418,Adelaide Lake,47.06,-84.30527778,"Olsen Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47048418.html,-LAKE_TROUT-
47058002,Kokoko Lake,47.08694444,-80.03416667,"Cynthia Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058002.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47058030,Linger Lake,47.09138889,-80.51527778,"Seagram Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058030.html,-LAKE_TROUT-NORTHERN_PIKE-
47058050,Bowland Lake,47.08861111,-80.8425,"Howey Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058050.html,-LAKE_TROUT-
47058113,Edna Lake,47.07972222,-81.22666667,"Frechette Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058113.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47058332,Gong Lake,47.07,-83.53611111,"Handleman Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058332.html,-BROOK_TROUT-LAKE_TROUT-SPLAKE-
47058424,Griffin Lake,47.08333333,-84.4,"Norberg Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47058424.html,-BROOK_TROUT-LAKE_TROUT-
47067937,Lorrain Lake,47.10444444,-79.61166667,"S. Lorrain Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47067937.html,-NORTHERN_PIKE-
47067946,Net Lake,47.10666667,-79.77777778,"Strathy Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47067946.html,-LAKE_TROUT-LAKE_WHITEFISH-CISCO(LAKE_HERRING)-
47068032,Seagram Lake,47.10111111,-80.53888889,"Seagram Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47068032.html,-BROOK_TROUT-LAKE_TROUT-
47068400,Gavor Lake,47.1,-84,"Desbiens Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47068400.html,-BROOK_TROUT-
47068422,Dick Lake,47.10861111,-84.35805556,"Norberg Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47068422.html,-BROOK_TROUT-
47068437,Upper Pancake Lake,47.1,-84.61666667,"Kincaid Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47068437.html,-BROOK_TROUT-LAKE_TROUT-
47078034,Yorston River,47.11194444,-80.57555556,"Pool, Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47078034.html,-BROOK_TROUT-LAKE_TROUT-
47078052,Laundrie Lake,47.11972222,-80.84833333,"Howey Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47078052.html,-LAKE_TROUT-
47078208,Indian Lake,47.12694444,-82.12638889,"south of Biscotasi Lake, McPhail & Earl Twps.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47078208.html,-NORTHERN_PIKE-
47087928,Lower Notch Lake (Montreal River),47.13333333,-79.46666667,"S. Lorrain Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47087928.html,-NORTHERN_PIKE-WALLEYE-
47088117,Thor Lake,47.13472222,-81.28111111,"Lampman & Frechette Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47088117.html,-NORTHERN_PIKE-WALLEYE-
47088349,Graham Lake,47.13333333,-83.81666667,"Gaudry & Bracci Twps., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47088349.html,-BROOK_TROUT-
47098001,Red Squirrel Lake,47.16027778,-80.02388889,"Aston & Banting Twps., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47098001.html,-WALLEYE-LAKE_TROUT-SMALLMOUTH_BASS-
47107930,Tooth Lake,47.18083333,-79.50777778,"South Lorrain Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47107930.html,-LAKE_TROUT-
47108037,Bluesucker Lake,47.16972222,-80.60666667,"Dundee Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47108037.html,-LAKE_TROUT-
47108038,Rodd Lake,47.17277778,-80.63777778,"Dundee Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47108038.html,-LAKE_TROUT-
47108340,Goulais Lake,47.16333333,-83.67222222,"Hoffman & Butcher Twps., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47108340.html,-BROOK_TROUT-LAKE_TROUT-
47118041,Pilgrim Lake,47.18694444,-80.65583333,"Dundee & Selkirk Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47118041.html,-LAKE_TROUT-
47118042,Solace Lake,47.17694444,-80.70444444,"Selkirk Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47118042.html,-LAKE_TROUT-
47118142,Low Water Lake,47.15277778,-81.69416667,"Baynes Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47118142.html,-NORTHERN_PIKE-
47127942,Rib Lake,47.21472222,-79.71611111,"Gillies Limit Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47127942.html,-LAKE_TROUT-SMALLMOUTH_BASS-WALLEYE-
47128014,Diamond Lake,47.20166667,-80.23388889,"Canton Twp., Nipissing Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47128014.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47128144,Marquette Lake,47.20638889,-81.72972222,"Marquette Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47128144.html,-NORTHERN_PIKE-
47138102,Welcome Lake,47.21666667,-81.03333333,"Stull & Valin Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47138102.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47138215,Ramsey Lake,47.2525,-82.27583333,"west of Biscotasi L., Elizabeth Twp.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47138215.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
47138338,Gull Lake,47.21666667,-83.63333333,"Butcher Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47138338.html,-BROOK_TROUT-LAKE_TROUT-WALLEYE-
47138355,Galloway Lake,47.21972222,-83.91638889,Algoma Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47138355.html,-BROOK_TROUT-
47147957,Anima Nipissing Lake,47.25944444,-79.90611111,"Brigstocke Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47147957.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47148033,Florence Lake,47.23777778,-80.5575,"Parker & Dundee Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47148033.html,-BROOK_TROUT-LAKE_TROUT-
47148047,Regan Lake,47.24027778,-80.77361111,"Ellis Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47148047.html,-LAKE_TROUT-
47158049,Stull Lake,47.26194444,-80.8225,"McLeod & Ellis Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47158049.html,-LAKE_TROUT-NORTHERN_PIKE-LING_(BURBOT)-WALLEYE-
47158228,Bardney Lake,47.25111111,-82.47444444,"Hubbard & Abney Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47158228.html,-NORTHERN_PIKE-
47158317,Aubinadong River,47.24305556,-83.2975,"northeast of Ranger L., Foulds & Cassidy Twps.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47158317.html,-NORTHERN_PIKE-
47158332,Megisan Lake,47.24,-83.52333333,"Carton & Ewan Twps., Sudbury & Algoma Dists.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47158332.html,-LAKE_TROUT-
47168145,Sand Lake,47.27722222,-81.74333333,"Hwy. 144, Paudash Twp., Sudbury Dist., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47168145.html,-NORTHERN_PIKE-
47178006,Barter Lake,47.28916667,-80.10861111,"Cole Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47178006.html,-LAKE_TROUT-
47178050,Whitepine Lake,47.28194444,-80.83055556,"McLeod Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47178050.html,-LAKE_TROUT-
47188026,Jim Edwards Lake,47.30305556,-80.43194444,"Selby Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47188026.html,-BROOK_TROUT-
47188145,Paudash Lake,47.29972222,-81.75166667,"Paudash Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47188145.html,-NORTHERN_PIKE-
47198121,Lower Oshkegami Lake,47.3225,-81.34527778,"Moffat Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47198121.html,-NORTHERN_PIKE-
47198207,Biscotasi Lake,47.29944444,-82.08166667,"Biscotasi Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47198207.html,-LAKE_WHITEFISH-NORTHERN_PIKE-WALLEYE-
47198427,Hubert Lake,47.31916667,-84.44805556,"Larson Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47198427.html,-BROOK_TROUT-LAKE_TROUT-
47198436,Speckled Trout Creek,47.315,-84.5975,Algoma Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47198436.html,-RAINBOW_TROUT-
47208010,Lady Evelyn Lake,47.30944444,-80.19583333,"Leo, Dane & Medina Twps., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47208010.html,-NORTHERN_PIKE-SMALLMOUTH_BASS-WALLEYE-
47208042,McCulloch Lake,47.32472222,-80.7,"Corley Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47208042.html,-LAKE_TROUT-LAKE_WHITEFISH-
47208427,North Hubert Lake,47.33166667,-84.44611111,"Larson Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47208427.html,-BROOK_TROUT-LAKE_TROUT-
47217951,Bay Lake,47.3475,-79.83916667,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47217951.html,-CISCO(LAKE_HERRING)-NORTHERN_PIKE-YELLOW_PERCH-WALLEYE-
47218031,Dee's Lake,47.34916667,-80.51388889,Sudbury Dist.,http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47218031.html,-BROOK_TROUT-
47218108,Skog Lake,47.34416667,-81.12888889,"Browning Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47218108.html,-NORTHERN_PIKE-
47218423,Little Agawa Lake,47.3475,-84.37666667,"Larson Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47218423.html,-BROOK_TROUT-
47227940,Giroux Lake,47.36444444,-79.67638889,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47227940.html,-NORTHERN_PIKE-BROWN_BULLHEAD-
47228039,Jerry Lake,47.3675,-80.65083333,"Gamble & Corley Twps., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47228039.html,-BROOK_TROUT-
47228135,Donnegana Lake,47.37916667,-81.58388889,"Inverness & Hennessy Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47228135.html,-NORTHERN_PIKE-
47237939,Kerr Lake,47.37694444,-79.65611111,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47237939.html,-WHITE_SUCKER-WALLEYE-
47237940,Peterson Lake,47.38583333,-79.67444444,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47237940.html,-YELLOW_PERCH-NORTHERN_PIKE-WHITE_SUCKER-ROCK_BASS-
47238108,Jean Lake,47.3775,-81.13416667,"Browning Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47238108.html,-NORTHERN_PIKE-
47238131,Deschenes Lake,47.37666667,-81.51277778,"Hennessy Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47238131.html,-NORTHERN_PIKE-WALLEYE-
47238255,Kebskwasheshi Lake,47.39722222,-82.89694444,"Kelsey & Braithwaite Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47238255.html,-WALLEYE-
47238306,Wenebegon Lake,47.395,-83.09888889,"Birch, Lynch, Langlois & Bounsall Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47238306.html,-NORTHERN_PIKE-WALLEYE-
47247939,Crosswise Lake,47.38944444,-79.64694444,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47247939.html,-NORTHERN_PIKE-WHITE_SUCKER-BROWN_BULLHEAD-ROCK_BASS-SMALLMOUTH_BASS-YELLOW_PERCH-
47247941,Cobalt Lake,47.39638889,-79.68194444,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47247941.html,-NORTHERN_PIKE-WHITE_SUCKER-YELLOW_PERCH-
47247942,Sasaginaga Lake,47.4025,-79.69916667,"Coleman Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47247942.html,-LAKE_TROUT-CISCO(LAKE_HERRING)-NORTHERN_PIKE-
47247944,Sharp Lake,47.41277778,-79.73388889,"Bucke & Coleman Twps., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47247944.html,-NORTHERN_PIKE-
47248040,Marina Lake,47.39833333,-80.65833333,"Corley Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47248040.html,-BROOK_TROUT-
47248045,Lulu Lake,47.40472222,-80.75694444,"Corley Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47248045.html,-BROOK_TROUT-LAKE_TROUT-
47248108,Karchuk Lake,47.39666667,-81.13611111,"Browning Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47248108.html,-NORTHERN_PIKE-
47248133,Duchabani Lake,47.40666667,-81.55055556,"Garvey & Hennessy Twps., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47248133.html,-NORTHERN_PIKE-
47248430,Black Beaver Lake,47.40861111,-84.50583333,"Greenwood Twp., Algoma Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47248430.html,-BROOK_TROUT-LAKE_TROUT-
47258016,Anvil Lake,47.42416667,-80.26805556,"Van Nostrand Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47258016.html,-LAKE_TROUT-NORTHERN_PIKE-SMALLMOUTH_BASS-
47258145,Threecorner Lake,47.41083333,-81.74194444,"Vrooman Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47258145.html,-NORTHERN_PIKE-
47268023,Grays Lake,47.43527778,-80.38,"Whitson Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47268023.html,-BROOK_TROUT-
47268025,Makobe Lake,47.44833333,-80.42944444,"Trethewey Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47268025.html,-LAKE_TROUT-
47268314,Weshaygo Lake,47.43916667,-83.23888889,"Hutcheon Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47268314.html,-NORTHERN_PIKE-WHITE_SUCKER-
47278045,Okiniada Lake,47.45,-80.75,"Donovan Twp., Timiskaming Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47278045.html,-BROOK_TROUT-
47278109,Kasakanta Lake,47.44194444,-81.14138889,"Ogilvie Twp., Sudbury Dist.",http://www.downloads.ene.gov.on.ca/files/fishguide/en/advisories/LAKE47278109.html,-NORTHERN_PIKE-WALLEYE-
